"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180501 ~ 20190430"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","201806","3","16,800","7","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","201809","19","16,800","6","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","84.96","201901","24","19,500","14","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","201901","31","16,300","5","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","201902","27","17,000","14","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1220-24","1220","0024","동아대덕","72.78","201903","14","15,500","11","1992","현충서길 29","","-","-"
"대구광역시 남구 대명동","1623-14","1623","0014","드림팰리스","84.0838","201806","11","28,000","9","2016","대명로 83","","-","-"
"대구광역시 남구 대명동","181-1","0181","0001","백작맨션","110.97","201805","1","27,000","2","1988","중앙대로31길 28","","-","-"
"대구광역시 남구 대명동","181-1","0181","0001","백작맨션","131.1","201902","24","28,000","6","1988","중앙대로31길 28","","-","-"
"대구광역시 남구 대명동","181-1","0181","0001","백작맨션","110.97","201903","1","26,700","8","1988","중앙대로31길 28","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201805","2","16,400","13","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","120.84","201805","9","25,000","5","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201805","10","16,900","2","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","201806","8","21,400","11","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","120.84","201808","23","25,000","7","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","201808","30","20,650","1","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201808","31","16,500","1","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","201810","8","21,150","4","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201810","10","17,900","4","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","59.79","201811","2","19,500","13","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","201811","9","21,000","1","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","120.84","201811","19","28,300","10","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","201812","21","23,500","12","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","201901","2","22,300","3","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","2680-17","2680","0017","보성청록타운","84.99","201904","19","21,500","14","1998","큰골길 200","","-","-"
"대구광역시 남구 대명동","3044-8","3044","0008","비취맨션","84.935","201806","15","15,950","5","1983","두류공원로 88","","-","-"
"대구광역시 남구 대명동","3044-8","3044","0008","비취맨션","84.935","201901","8","16,500","5","1983","두류공원로 88","","-","-"
"대구광역시 남구 대명동","3044-8","3044","0008","비취맨션","84.935","201901","21","16,700","3","1983","두류공원로 88","","-","-"
"대구광역시 남구 대명동","3044-8","3044","0008","비취맨션","79.8275","201903","15","17,600","2","1983","두류공원로 88","","-","-"
"대구광역시 남구 대명동","3044-8","3044","0008","비취맨션","79.8275","201903","25","17,000","4","1983","두류공원로 88","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201806","4","9,000","3","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201808","21","7,900","4","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201809","8","8,200","1","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201809","10","8,400","2","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201809","14","7,500","4","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201810","25","10,000","4","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201812","7","10,000","2","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201901","2","10,300","4","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201904","15","7,000","5","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201904","17","7,500","3","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1721-29","1721","0029","삼두","42.525","201904","30","9,000","1","1980","대명서로 17","","-","-"
"대구광역시 남구 대명동","1551-34","1551","0034","삼성공원","44.52","201806","20","7,500","3","1983","앞산순환로 337","","-","-"
"대구광역시 남구 대명동","1551-34","1551","0034","삼성공원","44.52","201902","18","9,100","1","1983","앞산순환로 337","","-","-"
"대구광역시 남구 대명동","1598-8","1598","0008","삼정비취(1598-8)","84.915","201808","22","13,800","2","1989","대명복개로3길 32","","-","-"
"대구광역시 남구 대명동","1598-8","1598","0008","삼정비취(1598-8)","84.825","201904","8","19,700","2","1989","대명복개로3길 32","","-","-"
"대구광역시 남구 대명동","1701-1","1701","0001","새한(1701-1)","128.2","201808","1","21,500","4","1979","현충로26길 64","","-","-"
"대구광역시 남구 대명동","1701-2","1701","0002","새한(1701-2)","73.19","201811","2","16,900","3","1979","대명로49길 38","","-","-"
"대구광역시 남구 대명동","1701-2","1701","0002","새한(1701-2)","73.19","201901","2","17,400","4","1979","대명로49길 38","","-","-"
"대구광역시 남구 대명동","329-13","0329","0013","세광","59.79","201806","5","15,500","3","1997","현충로26길 67","","-","-"
"대구광역시 남구 대명동","329-13","0329","0013","세광","45.36","201811","14","14,000","11","1997","현충로26길 67","","-","-"
"대구광역시 남구 대명동","1631-1","1631","0001","세신(1631-1)","53.9","201809","4","9,900","4","1982","대명복개로 192","","-","-"
"대구광역시 남구 대명동","1631-1","1631","0001","세신(1631-1)","35.275","201810","28","5,700","5","1982","대명복개로 192","","-","-"
"대구광역시 남구 대명동","1631-1","1631","0001","세신(1631-1)","50.13","201811","12","10,500","1","1982","대명복개로 192","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","62.02","201805","15","14,600","5","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","62.02","201807","12","13,000","3","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","62.02","201808","8","15,800","2","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","62.02","201810","11","16,400","2","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","55.47","201810","23","15,000","2","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","55.47","201812","24","14,800","4","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","57.42","201902","7","13,000","1","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","62.02","201902","15","16,300","1","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1223-5","1223","0005","세종아파트","55.47","201903","4","14,700","5","1980","두류공원로 72","","-","-"
"대구광역시 남구 대명동","1593-9","1593","0009","스카이파크","78.47","201805","10","29,800","11","2017","대명로 41","","-","-"
"대구광역시 남구 대명동","1593-9","1593","0009","스카이파크","62.29","201806","8","26,500","8","2017","대명로 41","","-","-"
"대구광역시 남구 대명동","1593-9","1593","0009","스카이파크","78.47","201807","24","30,100","13","2017","대명로 41","","-","-"
"대구광역시 남구 대명동","1593-9","1593","0009","스카이파크","78.47","201901","3","29,800","8","2017","대명로 41","","-","-"
"대구광역시 남구 대명동","1593-9","1593","0009","스카이파크","78.47","201902","20","29,800","4","2017","대명로 41","","-","-"
"대구광역시 남구 대명동","1593-9","1593","0009","스카이파크","62.29","201902","27","26,000","4","2017","대명로 41","","-","-"
"대구광역시 남구 대명동","1593-9","1593","0009","스카이파크","78.47","201903","20","29,800","7","2017","대명로 41","","-","-"
"대구광역시 남구 대명동","1593-9","1593","0009","스카이파크","78.47","201903","26","29,800","6","2017","대명로 41","","-","-"
"대구광역시 남구 대명동","1701-3","1701","0003","신새한","58.14","201806","12","13,800","4","1980","대명로49길 12","","-","-"
"대구광역시 남구 대명동","1701-3","1701","0003","신새한","58.14","201808","9","13,950","4","1980","대명로49길 12","","-","-"
"대구광역시 남구 대명동","1701-3","1701","0003","신새한","53.325","201808","13","12,600","4","1980","대명로49길 28","","-","-"
"대구광역시 남구 대명동","1701-3","1701","0003","신새한","58.14","201903","18","14,800","4","1980","대명로49길 12","","-","-"
"대구광역시 남구 대명동","1701-3","1701","0003","신새한","58.14","201904","4","15,300","4","1980","대명로49길 12","","-","-"
"대구광역시 남구 대명동","177-6","0177","0006","아리랑빌라트","74.57","201810","1","24,500","5","2016","대명남1길 35","","-","-"
"대구광역시 남구 대명동","1714-5","1714","0005","아크로파트","84.56","201903","29","20,000","13","2003","현충로 133","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","201809","7","30,400","14","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","201809","21","30,000","9","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","201902","1","29,700","6","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","1676-5","1676","0005","앞산클래식명가","100.47","201903","23","29,400","8","2006","현충로 107","","-","-"
"대구광역시 남구 대명동","302-1","0302","0001","영대맨션","84.96","201811","12","17,000","2","2001","대명로53길 33","","-","-"
"대구광역시 남구 대명동","302-1","0302","0001","영대맨션","89.43","201903","6","19,000","1","2001","대명로53길 33","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","78.18","201805","5","21,000","9","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","78.18","201806","4","23,100","2","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","76.33","201807","6","22,000","3","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201807","14","14,000","1","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201808","8","18,500","2","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201808","30","19,000","4","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","76.33","201809","10","23,000","3","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201809","14","16,600","2","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201809","18","16,600","1","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201810","2","18,200","6","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201811","7","17,450","1","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201901","16","21,700","2","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201901","17","18,000","4","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201902","12","18,000","4","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","104.59","201902","22","23,300","3","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201903","11","18,500","10","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201903","14","21,750","9","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201903","15","21,000","5","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","71.57","201903","26","13,000","7","1979","대명로 145","","-","-"
"대구광역시 남구 대명동","1638-5","1638","0005","용마맨션","104.59","201904","23","20,000","4","1979","대명로 145","","-","-"
