"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220501 ~ 20230430"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","84.3504","202205","16","26,000","7","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","60.9157","202205","21","23,000","10","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","84.4828","202205","22","27,800","12","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","60.9157","202206","22","23,800","21","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","60.9157","202206","25","23,000","20","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","84.4828","202207","14","27,700","15","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","84.4828","202207","15","27,200","13","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","84.3504","202207","24","27,600","24","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","60.9157","202208","27","21,500","10","2020","국가산단대로64길 63","20220919","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","60.9157","202208","27","21,500","10","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","60.9157","202209","1","21,000","24","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","60.9157","202209","7","21,750","14","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","84.4828","202209","15","27,000","2","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","84.4828","202209","28","27,000","11","2020","국가산단대로64길 63","","직거래","-"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","84.4828","202210","17","26,000","11","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","60.9157","202210","19","22,000","17","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","60.9157","202210","25","20,500","6","2020","국가산단대로64길 63","","직거래","-"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","60.9157","202211","15","22,000","14","2020","국가산단대로64길 63","","직거래","-"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","84.3504","202212","22","25,000","2","2020","국가산단대로64길 63","","직거래","-"
"대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","60.9157","202302","22","18,850","6","2020","국가산단대로64길 63","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202205","2","28,000","19","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202205","2","29,400","16","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","75.1921","202205","14","24,000","8","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202205","17","29,500","13","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","75.1921","202205","17","23,800","3","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202205","18","26,800","8","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","68.7539","202205","18","21,800","6","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202205","18","29,400","23","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202205","23","28,700","15","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202205","24","27,500","15","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202205","24","26,300","3","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","68.7539","202205","28","23,000","9","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202206","18","26,300","1","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","75.1921","202207","9","23,400","5","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202207","23","29,000","7","2017","과학마을로3길 14","","직거래","-"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","75.1921","202207","26","24,000","5","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","68.7539","202208","11","22,000","24","2017","과학마을로3길 14","","직거래","-"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","75.1921","202208","12","26,000","21","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","68.7539","202208","24","21,050","25","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202209","21","26,000","1","2017","과학마을로3길 14","","직거래","-"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202209","30","25,000","24","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202210","13","27,500","24","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","68.7539","202210","22","20,000","22","2017","과학마을로3길 14","","중개거래","경북 고령군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202301","20","21,000","4","2017","과학마을로3길 14","","중개거래","대구 달서구, 대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202301","25","23,900","13","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202302","10","22,000","2","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","84.9598","202303","15","22,000","6","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","68.7539","202303","16","17,000","7","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","68.7539","202303","23","19,000","3","2017","과학마을로3길 14","","직거래","-"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","68.7539","202304","1","17,000","14","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","68.7539","202304","8","17,000","6","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","68.7539","202304","11","17,700","15","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","75.1921","202304","29","21,000","4","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1199","1199","0000","대구국가산단반도유보라아이비파크","68.7539","202304","30","17,000","11","2017","과학마을로3길 14","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202205","21","25,500","19","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202206","24","25,000","23","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202207","5","26,200","25","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202207","5","24,500","24","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202207","30","23,000","23","2020","국가산단북로60길 59","","직거래","-"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202208","7","25,000","14","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202208","7","25,000","14","2020","국가산단북로60길 59","20220817","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202208","12","24,300","13","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","78.9728","202208","30","25,300","7","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202209","21","23,300","2","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","78.9728","202210","20","23,000","5","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202210","24","23,000","23","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202211","18","23,000","19","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202212","17","19,000","4","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202212","19","20,000","23","2020","국가산단북로60길 59","","중개거래","대구 달서구, 대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202301","7","19,500","23","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202301","18","20,500","11","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","78.9728","202301","31","23,000","22","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202302","11","21,800","15","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202303","8","19,700","1","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202303","12","20,400","2","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202304","2","20,300","8","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 응암리","1251","1251","0000","대구국가산단반도유보라아이비파크2","74.9638","202304","25","20,600","4","2020","국가산단북로60길 59","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1434","1434","0000","대구국가산단디에트르더센트럴","76.6195","202210","14","28,100","18","2021","국가산단대로70길 17","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1434","1434","0000","대구국가산단디에트르더센트럴","76.6195","202210","31","26,150","11","2021","국가산단대로70길 17","","직거래","-"
"대구광역시 달성군 구지면 창리","1434","1434","0000","대구국가산단디에트르더센트럴","76.6195","202211","17","29,500","18","2021","국가산단대로70길 17","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1434","1434","0000","대구국가산단디에트르더센트럴","76.6195","202212","20","28,000","5","2021","국가산단대로70길 17","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1434","1434","0000","대구국가산단디에트르더센트럴","76.6195","202212","21","28,250","5","2021","국가산단대로70길 17","20221226","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1434","1434","0000","대구국가산단디에트르더센트럴","84.9425","202303","2","32,500","5","2021","국가산단대로70길 17","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1434","1434","0000","대구국가산단디에트르더센트럴","76.6195","202303","11","27,200","8","2021","국가산단대로70길 17","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1434","1434","0000","대구국가산단디에트르더센트럴","76.4927","202303","15","25,200","8","2021","국가산단대로70길 17","","중개거래","대구 북구"
"대구광역시 달성군 구지면 창리","1434","1434","0000","대구국가산단디에트르더센트럴","76.6195","202303","23","26,800","12","2021","국가산단대로70길 17","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1434","1434","0000","대구국가산단디에트르더센트럴","76.4927","202304","6","25,200","7","2021","국가산단대로70길 17","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1434","1434","0000","대구국가산단디에트르더센트럴","76.6195","202304","10","26,500","16","2021","국가산단대로70길 17","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","67.9413","202205","15","22,500","16","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","67.782","202205","18","23,000","24","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202205","20","27,000","19","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","67.9389","202206","22","22,000","22","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202207","21","26,300","3","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","67.9413","202209","15","22,500","24","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202209","17","27,200","15","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","67.9413","202210","10","22,100","13","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202210","26","24,500","9","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202210","28","25,000","10","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202210","29","34,500","25","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","67.9413","202211","2","21,000","5","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","67.9413","202211","2","20,000","2","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","67.9413","202211","11","20,070","6","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202211","12","24,000","7","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","67.782","202211","19","20,700","14","2020","국가산단서로84길 118","","직거래","-"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202212","5","24,000","18","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202212","7","23,800","19","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","67.9389","202212","18","21,800","7","2020","국가산단서로84길 118","","직거래","-"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202301","21","23,200","14","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202302","6","25,000","20","2020","국가산단서로84길 118","","직거래","-"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202302","14","23,300","7","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202303","17","25,000","24","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202304","15","25,000","1","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","67.9413","202304","22","21,700","25","2020","국가산단서로84길 118","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1447","1447","0000","모아미래도에듀퍼스트","77.7752","202209","20","25,500","13","2021","국가산단대로70길 42","20221103","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1447","1447","0000","모아미래도에듀퍼스트","77.7752","202209","20","25,500","13","2021","국가산단대로70길 42","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 창리","1447","1447","0000","모아미래도에듀퍼스트","77.7974","202303","2","18,000","3","2021","국가산단대로70길 42","20230306","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","78.9728","202205","18","24,900","16","2020","국가산단북로34길 10","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","74.9638","202206","8","23,000","10","2020","국가산단북로34길 10","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","74.9638","202206","10","24,700","15","2020","국가산단북로34길 10","20220707","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","74.9638","202206","10","24,700","15","2020","국가산단북로34길 10","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","74.2629","202207","6","23,000","16","2020","국가산단북로34길 10","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","74.2629","202208","26","22,900","23","2020","국가산단북로34길 10","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","78.9728","202208","27","24,000","19","2020","국가산단북로34길 10","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","74.9638","202210","3","22,500","14","2020","국가산단북로34길 10","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","78.9728","202210","27","22,100","1","2020","국가산단북로34길 10","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","74.2629","202212","9","21,500","23","2020","국가산단북로34길 10","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","78.9728","202212","14","23,000","1","2020","국가산단북로34길 10","","직거래","-"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","78.9728","202212","19","24,000","4","2020","국가산단북로34길 10","","직거래","-"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","78.9728","202212","19","24,000","4","2020","국가산단북로34길 10","20230113","직거래","-"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","74.9638","202302","27","19,500","11","2020","국가산단북로34길 10","","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","78.9728","202303","3","20,700","10","2020","국가산단북로34길 10","","중개거래","대구 달성군, 대구 수성구"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","74.9638","202303","5","19,000","20","2020","국가산단북로34길 10","20230313","중개거래","대구 달성군"
"대구광역시 달성군 구지면 화산리","1105","1105","0000","대구국가산단반도유보라아이비파크3","74.2629","202303","23","20,000","17","2020","국가산단북로34길 10","","직거래","-"
"대구광역시 달성군 논공읍 금포리","2506","2506","0000","우신미가뷰아파트","59.8829","202205","27","21,500","6","2018","금포로 75-20","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 금포리","2506","2506","0000","우신미가뷰아파트","84.8571","202206","29","26,000","9","2018","금포로 75-20","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 금포리","2506","2506","0000","우신미가뷰아파트","84.8571","202208","25","24,000","13","2018","금포로 75-20","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 금포리","2506","2506","0000","우신미가뷰아파트","84.45","202210","29","23,000","21","2018","금포로 75-20","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 금포리","2506","2506","0000","우신미가뷰아파트","75.3333","202211","15","23,500","16","2018","금포로 75-20","","직거래","-"
"대구광역시 달성군 논공읍 금포리","2506","2506","0000","우신미가뷰아파트","75.9092","202211","18","21,000","29","2018","금포로 75-20","","직거래","-"
"대구광역시 달성군 논공읍 금포리","2506","2506","0000","우신미가뷰아파트","59.8829","202212","29","14,900","10","2018","금포로 75-20","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 금포리","2506","2506","0000","우신미가뷰아파트","75.3333","202212","31","20,000","25","2018","금포로 75-20","","중개거래","대구 달성군, 대구 중구"
"대구광역시 달성군 논공읍 금포리","2506","2506","0000","우신미가뷰아파트","84.8571","202303","1","23,400","15","2018","금포로 75-20","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 금포리","2506","2506","0000","우신미가뷰아파트","84.8571","202303","1","23,400","15","2018","금포로 75-20","20230309","중개거래","-"
"대구광역시 달성군 논공읍 금포리","2506","2506","0000","우신미가뷰아파트","59.8829","202304","9","17,000","13","2018","금포로 75-20","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 남리","1147","1147","0000","경일(1,2,3동)","48.87","202205","5","5,700","2","1987","논공로9길 39","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 남리","1147","1147","0000","경일(1,2,3동)","48.87","202205","8","5,000","4","1987","논공로9길 39","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 남리","1147","1147","0000","경일(1,2,3동)","50.055","202207","29","5,770","5","1987","논공로9길 39","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 남리","1147","1147","0000","경일(1,2,3동)","48.87","202208","9","4,500","5","1987","논공로9길 39","","직거래","-"
"대구광역시 달성군 논공읍 남리","1147","1147","0000","경일(1,2,3동)","48.87","202208","14","3,900","5","1987","논공로9길 39","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 남리","1147","1147","0000","경일(1,2,3동)","46.38","202208","30","4,550","1","1987","논공로9길 39","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 남리","1147","1147","0000","경일(1,2,3동)","48.87","202209","8","5,400","2","1987","논공로9길 39","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 남리","1147","1147","0000","경일(1,2,3동)","48.87","202211","17","4,200","4","1987","논공로9길 39","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 남리","1147","1147","0000","경일(1,2,3동)","48.87","202212","3","6,300","1","1987","논공로9길 39","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 남리","1147","1147","0000","경일(1,2,3동)","48.87","202302","8","4,800","1","1987","논공로9길 39","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 남리","1147","1147","0000","경일(1,2,3동)","50.055","202303","2","5,700","1","1987","논공로9길 39","","중개거래","대구 달성군"
"대구광역시 달성군 논공읍 남리","224-116","0224","0116","경일(4,5,6,7,8)","53.13","202205","4","4,300","4","1988","논공로9길 39","","중개거래","대구 달성군"
